protein_id	baseline	true_per_allele_lfc	true_dominance	is_responder	is_target	is_knockout
PROT_0535	26.8562	-0.1435	0.0933	True	False	False
PROT_0536	25.1954	0.0	0.0	False	False	False
PROT_0537	26.602	0.0	0.0	False	False	False
PROT_0538	24.2887	0.0	0.0	False	False	False
PROT_0539	20.5475	0.0	0.0	False	False	False
PROT_0540	15.5	0.0	0.0	False	False	False
PROT_0541	22.112	0.0	0.0	False	False	False
PROT_0542	20.3146	0.0	0.0	False	False	False
PROT_0543	18.1186	0.0	0.0	False	False	False
PROT_0544	25.2458	0.1997	0.0	True	False	False
PROT_0545	24.3486	0.0	0.0	False	False	False
PROT_0546	21.8565	0.0	0.0	False	False	False
PROT_0547	16.3911	0.0	0.0	False	False	False
PROT_0548	21.0154	0.0	0.0	False	False	False
PROT_0549	18.4907	0.0	0.0	False	False	False
PROT_0550	25.6426	0.0	0.0	False	False	False
PROT_0551	22.3536	0.0	0.0	False	False	False
PROT_0552	26.0446	0.0	0.0	False	False	False
PROT_0553	16.902	0.0	0.0	False	False	False
PROT_0554	18.7909	0.0	0.0	False	False	False
PROT_0555	24.4844	0.0	0.0	False	False	False
PROT_0556	24.5497	0.0	0.0	False	False	False
PROT_0557	20.6512	0.0	0.0	False	False	False
PROT_0558	20.1893	0.0	0.0	False	False	False
PROT_0559	23.8683	0.0	0.0	False	False	False
PROT_0560	22.3347	0.0	0.0	False	False	False
PROT_0561	21.1786	0.0	0.0	False	False	False
PROT_0562	20.7287	0.0	0.0	False	False	False
PROT_0563	24.4894	0.0	0.0	False	False	False
PROT_0564	25.0278	0.0	0.0	False	False	False
PROT_0565	25.7735	0.0	0.0	False	False	False
PROT_0566	25.6384	0.0	0.0	False	False	False
PROT_0567	20.3611	0.0	0.0	False	False	False
PROT_0568	21.8811	0.0	0.0	False	False	False
PROT_0569	26.1616	0.0	0.0	False	False	False
PROT_0570	20.2023	0.0	0.0	False	False	False
PROT_0571	23.7912	0.0	0.0	False	False	False
PROT_0572	23.8793	0.0	0.0	False	False	False
PROT_0573	21.2177	0.0	0.0	False	False	False
PROT_0574	23.1863	-0.0763	0.0496	True	False	False
PROT_0575	25.3381	0.0	0.0	False	False	False
PROT_0576	27.5823	0.0	0.0	False	False	False
PROT_0577	21.8143	0.0	0.0	False	False	False
PROT_0578	21.9736	0.0	0.0	False	False	False
PROT_0579	23.6662	0.0	0.0	False	False	False
PROT_0580	19.0676	0.0	0.0	False	False	False
PROT_0581	22.9671	0.0	0.0	False	False	False
PROT_0582	19.1139	0.0	0.0	False	False	False
PROT_0583	24.5959	0.0	0.0	False	False	False
PROT_0584	22.0549	0.0	0.0	False	False	False
PROT_0585	25.8089	0.0	0.0	False	False	False
PROT_0586	20.4908	0.0	0.0	False	False	False
PROT_0587	23.154	0.0	0.0	False	False	False
PROT_0588	23.2668	0.0	0.0	False	False	False
PROT_0589	22.4885	0.0	0.0	False	False	False
PROT_0590	25.0673	0.0	0.0	False	False	False
PROT_0591	20.6062	0.0	0.0	False	False	False
PROT_0592	23.3821	0.0	0.0	False	False	False
PROT_0593	22.4001	0.0	0.0	False	False	False
PROT_0594	21.0849	0.0	0.0	False	False	False
PROT_0595	26.3751	0.0	0.0	False	False	False
PROT_0596	22.469	0.0	0.0	False	False	False
PROT_0597	21.6279	0.0	0.0	False	False	False
PROT_0598	25.4776	0.0	0.0	False	False	False
PROT_0599	22.1044	0.0	0.0	False	False	False
PROT_0600	22.4833	0.0	0.0	False	False	False
PROT_0601	20.8855	0.0	0.0	False	False	False
PROT_0602	24.6817	0.0	0.0	False	False	False
PROT_0603	24.5225	0.0	0.0	False	False	False
PROT_0604	20.384	0.0	0.0	False	False	False
PROT_0605	20.0534	0.0	0.0	False	False	False
PROT_0606	23.9122	0.0	0.0	False	False	False
PROT_0607	24.4103	0.0	0.0	False	False	False
PROT_0608	21.6165	0.0	0.0	False	False	False
PROT_0609	24.0747	0.0	0.0	False	False	False
PROT_0610	25.962	0.0	0.0	False	False	False
PROT_0611	21.0152	0.0	0.0	False	False	False
PROT_0612	25.0422	0.0	0.0	False	False	False
PROT_0613	20.761	0.0	0.0	False	False	False
PROT_0614	23.8542	0.0	0.0	False	False	False
PROT_0615	22.5766	0.0	0.0	False	False	False
PROT_0616	23.8981	0.0	0.0	False	False	False
PROT_0617	26.7222	0.0	0.0	False	False	False
PROT_0618	20.42	0.0	0.0	False	False	False
PROT_0619	19.013	0.0	0.0	False	False	False
PROT_0620	23.9729	0.0	0.0	False	False	False
PROT_0621	26.6228	0.0	0.0	False	False	False
PROT_0622	22.1401	0.0	0.0	False	False	False
PROT_0623	19.2288	0.0	0.0	False	False	False
PROT_0624	16.9575	0.0	0.0	False	False	False
PROT_0625	24.4901	0.0	0.0	False	False	False
PROT_0626	26.1957	0.0	0.0	False	False	False
PROT_0627	19.0417	0.0	0.0	False	False	False
PROT_0628	20.3077	0.0	0.0	False	False	False
PROT_0629	22.9168	0.0	0.0	False	False	False
PROT_0630	22.1424	0.0	0.0	False	False	False
PROT_0631	24.666	0.0	0.0	False	False	False
PROT_0632	25.5507	0.0	0.0	False	False	False
PROT_0633	26.5951	0.0	0.0	False	False	False
PROT_0634	20.8487	0.0	0.0	False	False	False
PROT_0635	22.3069	0.0	0.0	False	False	False
PROT_0636	25.6335	0.0	0.0	False	False	False
PROT_0637	22.3009	0.0	0.0	False	False	False
PROT_0638	22.9939	0.0	0.0	False	False	False
PROT_0639	22.9677	-0.9799	0.0	True	False	False
PROT_0640	26.8886	0.0	0.0	False	False	False
PROT_0641	28.0238	0.0	0.0	False	False	False
PROT_0642	21.4262	-0.3942	0.0	True	False	False
PROT_0643	27.2372	0.0	0.0	False	False	False
PROT_0644	19.6708	0.0	0.0	False	False	False
PROT_0645	22.3328	0.0	0.0	False	False	False
PROT_0646	23.5685	0.0	0.0	False	False	False
PROT_0647	22.5322	0.0	0.0	False	False	False
PROT_0648	21.0186	0.0	0.0	False	False	False
PROT_0649	20.1505	0.0	0.0	False	False	False
PROT_0650	17.717	0.0	0.0	False	False	False
PROT_0651	26.1508	0.0	0.0	False	False	False
PROT_0652	27.8041	0.1702	0.0	True	False	False
PROT_0653	22.0017	0.0	0.0	False	False	False
PROT_0654	26.6753	0.0	0.0	False	False	False
PROT_0655	26.7246	0.0	0.0	False	False	False
PROT_0656	26.629	0.0	0.0	False	False	False
PROT_0657	17.7184	0.0	0.0	False	False	False
PROT_0658	24.0643	0.0	0.0	False	False	False
PROT_0659	28.1656	0.0	0.0	False	False	False
PROT_0660	22.599	0.0	0.0	False	False	False
PROT_0661	24.7303	0.0	0.0	False	False	False
PROT_0662	22.642	0.0	0.0	False	False	False
PROT_0663	25.5412	0.0	0.0	False	False	False
PROT_0664	18.7157	0.0	0.0	False	False	False
PROT_0665	18.1393	0.0	0.0	False	False	False
PROT_0666	22.6474	0.0	0.0	False	False	False
PROT_0667	26.1354	0.0	0.0	False	False	False
PROT_0668	22.6699	0.0	0.0	False	False	False
PROT_0669	19.2991	0.0	0.0	False	False	False
PROT_0670	25.0895	0.0	0.0	False	False	False
PROT_0671	23.8893	0.0	0.0	False	False	False
PROT_0672	20.5632	0.0	0.0	False	False	False
PROT_0673	24.2725	0.0	0.0	False	False	False
PROT_0674	27.7067	0.0	0.0	False	False	False
PROT_0675	19.458	0.0	0.0	False	False	False
PROT_0676	17.9985	0.0	0.0	False	False	False
PROT_0677	20.0311	0.0	0.0	False	False	False
PROT_0678	21.049	0.0	0.0	False	False	False
PROT_0679	24.1116	0.0	0.0	False	False	False
PROT_0680	24.5872	0.0	0.0	False	False	False
PROT_0681	20.5358	0.0	0.0	False	False	False
PROT_0682	19.7912	0.0	0.0	False	False	False
PROT_0683	18.0234	0.0	0.0	False	False	False
PROT_0684	27.0674	0.0	0.0	False	False	False
PROT_0685	28.4679	0.0	0.0	False	False	False
PROT_0686	22.7603	0.0	0.0	False	False	False
PROT_0687	25.4792	0.0	0.0	False	False	False
PROT_0688	23.6246	0.0	0.0	False	False	False
PROT_0689	23.0083	0.0	0.0	False	False	False
PROT_0690	19.034	0.0	0.0	False	False	False
PROT_0691	20.9816	0.0	0.0	False	False	False
PROT_0692	21.7916	0.0	0.0	False	False	False
PROT_0693	26.5496	0.0	0.0	False	False	False
PROT_0694	23.9476	0.0	0.0	False	False	False
PROT_0695	20.9588	0.0	0.0	False	False	False
PROT_0696	26.7296	0.0	0.0	False	False	False
PROT_0697	20.5878	0.0	0.0	False	False	False
PROT_0698	22.8836	0.0	0.0	False	False	False
PROT_0699	20.6084	0.0	0.0	False	False	False
PROT_0700	27.6126	0.0	0.0	False	False	False
PROT_0701	24.0847	0.0	0.0	False	False	False
PROT_0702	19.8273	0.0	0.0	False	False	False
PROT_0703	22.0227	0.0	0.0	False	False	False
PROT_0704	21.156	0.0	0.0	False	False	False
PROT_0705	22.5519	0.0	0.0	False	False	False
PROT_0706	19.0428	0.0	0.0	False	False	False
PROT_0707	23.4203	0.0	0.0	False	False	False
PROT_0708	22.7604	0.0	0.0	False	False	False
PROT_0709	24.057	0.0	0.0	False	False	False
PROT_0710	22.1863	0.0	0.0	False	False	False
PROT_0711	20.3147	0.0	0.0	False	False	False
PROT_0712	22.6232	0.0	0.0	False	False	False
PROT_0713	28.9733	0.0	0.0	False	False	False
PROT_0714	20.76	0.0	0.0	False	False	False
PROT_0715	23.5781	0.0	0.0	False	False	False
PROT_0716	24.8525	0.0	0.0	False	False	False
PROT_0717	22.4346	0.0	0.0	False	False	False
PROT_0718	26.3634	0.0	0.0	False	False	False
PROT_0719	27.3637	0.0	0.0	False	False	False
PROT_0720	22.8947	0.0	0.0	False	False	False
PROT_0721	20.152	0.0	0.0	False	False	False
PROT_0722	22.8089	0.0	0.0	False	False	False
PROT_0723	22.999	0.0	0.0	False	False	False
PROT_0724	24.6543	0.0	0.0	False	False	False
PROT_0725	25.8009	0.0	0.0	False	False	False
PROT_0726	25.8822	0.0	0.0	False	False	False
PROT_0727	25.7995	0.0	0.0	False	False	False
PROT_0728	24.7598	0.0	0.0	False	False	False
PROT_0729	17.8979	0.0	0.0	False	False	False
PROT_0730	20.4763	0.0	0.0	False	False	False
PROT_0731	21.4737	0.0	0.0	False	False	False
PROT_0732	20.9828	0.0	0.0	False	False	False
PROT_0733	20.7304	0.0	0.0	False	False	False
PROT_0734	24.7851	0.0	0.0	False	False	False
PROT_0735	20.6714	0.0	0.0	False	False	False
PROT_0736	18.863	0.0	0.0	False	False	False
PROT_0737	27.5818	0.0	0.0	False	False	False
PROT_0738	24.3062	0.0	0.0	False	False	False
PROT_0739	23.5547	0.0	0.0	False	False	False
PROT_0740	20.3631	0.0	0.0	False	False	False
PROT_0741	23.1851	0.0	0.0	False	False	False
PROT_0742	25.4645	0.0	0.0	False	False	False
PROT_0743	21.5558	0.0	0.0	False	False	False
PROT_0744	23.0193	0.0	0.0	False	False	False
PROT_0745	19.8032	0.0	0.0	False	False	False
PROT_0746	25.4833	0.0	0.0	False	False	False
PROT_0747	23.2363	0.0	0.0	False	False	False
PROT_0748	23.2002	0.0	0.0	False	False	False
PROT_0749	24.5951	0.0	0.0	False	False	False
PROT_0750	25.3171	0.0	0.0	False	False	False
PROT_0751	18.2256	0.0	0.0	False	False	False
PROT_0752	18.4359	0.0	0.0	False	False	False
PROT_0753	26.1594	0.0	0.0	False	False	False
PROT_0754	28.423	0.0	0.0	False	False	False
PROT_0755	21.7187	0.0	0.0	False	False	False
PROT_0756	22.0282	0.0	0.0	False	False	False
PROT_0757	26.0519	0.0	0.0	False	False	False
PROT_0758	27.6696	0.1729	0.0	True	False	False
PROT_0759	24.1356	0.0	0.0	False	False	False
PROT_0760	21.8192	0.0	0.0	False	False	False
PROT_0761	23.1136	0.0438	0.0	True	False	False
PROT_0762	26.7184	0.0	0.0	False	False	False
PROT_0763	22.0989	0.0	0.0	False	False	False
PROT_0764	23.8596	0.0	0.0	False	False	False
PROT_0765	27.4347	0.0	0.0	False	False	False
PROT_0766	20.9224	0.0	0.0	False	False	False
PROT_0767	23.8054	0.0	0.0	False	False	False
PROT_0768	26.6587	0.0	0.0	False	False	False
PROT_0769	20.8835	0.0	0.0	False	False	False
PROT_0770	27.6858	0.0	0.0	False	False	False
PROT_0771	18.3239	0.0	0.0	False	False	False
PROT_0772	23.109	0.0	0.0	False	False	False
PROT_0773	22.0578	0.0	0.0	False	False	False
PROT_0774	22.5363	0.0	0.0	False	False	False
PROT_0775	23.1534	0.0	0.0	False	False	False
PROT_0776	21.4736	0.0	0.0	False	False	False
PROT_0777	22.0	-2.9	2.7	False	False	True
PROT_0778	24.2216	-0.0617	0.0401	True	False	False
PROT_0779	21.8868	0.0	0.0	False	False	False
PROT_0780	24.6245	0.0	0.0	False	False	False
PROT_0781	24.3414	0.0	0.0	False	False	False
PROT_0782	25.5675	0.0	0.0	False	False	False
PROT_0783	23.2284	0.0	0.0	False	False	False
PROT_0784	18.7699	0.0	0.0	False	False	False
PROT_0785	21.0521	0.0	0.0	False	False	False
PROT_0786	25.226	0.0	0.0	False	False	False
PROT_0787	22.6352	0.0	0.0	False	False	False
PROT_0788	23.3528	0.0	0.0	False	False	False
PROT_0789	22.9633	0.0	0.0	False	False	False
PROT_0790	22.3246	0.0	0.0	False	False	False
PROT_0791	24.8255	0.0	0.0	False	False	False
PROT_0792	21.0746	0.0	0.0	False	False	False
PROT_0793	19.5978	0.0499	0.0	True	False	False
PROT_0794	19.7659	0.0	0.0	False	False	False
PROT_0795	18.2532	0.0	0.0	False	False	False
PROT_0796	23.251	0.0	0.0	False	False	False
PROT_0797	26.6625	0.0	0.0	False	False	False
PROT_0798	21.72	0.0	0.0	False	False	False
PROT_0799	22.9257	0.0	0.0	False	False	False
PROT_0800	21.9202	0.0	0.0	False	False	False
PROT_0801	20.673	0.0	0.0	False	False	False
PROT_0802	26.5454	0.0	0.0	False	False	False
PROT_0803	21.3282	0.0	0.0	False	False	False
PROT_0804	18.6957	0.0	0.0	False	False	False
PROT_0805	25.3323	0.0	0.0	False	False	False
PROT_0806	22.9797	0.0	0.0	False	False	False
PROT_0807	23.7363	0.0	0.0	False	False	False
PROT_0808	24.8587	0.0	0.0	False	False	False
PROT_0809	22.2836	0.0	0.0	False	False	False
PROT_0810	22.7325	0.0	0.0	False	False	False
PROT_0811	19.6708	0.0	0.0	False	False	False
PROT_0812	21.8626	0.0	0.0	False	False	False
PROT_0813	20.1227	0.0	0.0	False	False	False
PROT_0814	25.6389	0.0	0.0	False	False	False
PROT_0815	22.6922	0.0	0.0	False	False	False
PROT_0816	22.6591	0.0	0.0	False	False	False
PROT_0817	24.2435	0.0	0.0	False	False	False
PROT_0818	22.5859	0.0	0.0	False	False	False
PROT_0819	28.3402	0.0	0.0	False	False	False
PROT_0820	25.4837	0.0	0.0	False	False	False
PROT_0821	21.9049	0.0	0.0	False	False	False
PROT_0822	21.7912	0.0	0.0	False	False	False
PROT_0823	26.9637	0.0	0.0	False	False	False
PROT_0824	24.4383	0.0	0.0	False	False	False
PROT_0825	23.5473	0.0	0.0	False	False	False
PROT_0826	26.5243	0.0	0.0	False	False	False
PROT_0827	23.9724	0.0	0.0	False	False	False
PROT_0828	22.3895	0.0	0.0	False	False	False
PROT_0829	17.9874	0.0	0.0	False	False	False
PROT_0830	25.2043	0.0	0.0	False	False	False
PROT_0831	25.3419	0.0	0.0	False	False	False
PROT_0832	18.7381	0.0	0.0	False	False	False
PROT_0833	19.5128	0.0	0.0	False	False	False
PROT_0834	23.3379	0.0	0.0	False	False	False
PROT_0835	17.4917	0.0	0.0	False	False	False
PROT_0836	19.7743	0.0	0.0	False	False	False
PROT_0837	19.7973	0.0	0.0	False	False	False
PROT_0838	22.8553	0.0	0.0	False	False	False
PROT_0839	26.5128	0.0	0.0	False	False	False
PROT_0840	21.9879	0.0	0.0	False	False	False
PROT_0841	20.9459	0.0	0.0	False	False	False
PROT_0842	22.0476	0.0	0.0	False	False	False
PROT_0843	27.5722	0.0	0.0	False	False	False
PROT_0844	22.7307	0.0	0.0	False	False	False
PROT_0845	18.8021	0.0	0.0	False	False	False
PROT_0846	25.1927	0.0	0.0	False	False	False
PROT_0847	16.4029	0.0402	0.0	True	False	False
PROT_0848	18.815	0.0	0.0	False	False	False
PROT_0849	23.4735	0.0	0.0	False	False	False
PROT_0850	22.0845	0.0	0.0	False	False	False
PROT_0851	23.87	0.0	0.0	False	False	False
PROT_0852	20.9155	0.0	0.0	False	False	False
PROT_0853	26.5645	0.0	0.0	False	False	False
PROT_0854	22.8471	0.0	0.0	False	False	False
PROT_0855	24.5045	0.0	0.0	False	False	False
PROT_0856	21.6023	0.0	0.0	False	False	False
PROT_0857	24.0651	0.0	0.0	False	False	False
PROT_0858	22.7358	0.0	0.0	False	False	False
PROT_0859	19.0222	0.0	0.0	False	False	False
PROT_0860	19.9123	0.0	0.0	False	False	False
PROT_0861	20.6669	0.0	0.0	False	False	False
PROT_0862	23.5687	0.0	0.0	False	False	False
PROT_0863	22.1785	0.0	0.0	False	False	False
PROT_0864	20.9204	0.0	0.0	False	False	False
PROT_0865	21.018	0.0	0.0	False	False	False
PROT_0866	25.6273	0.0	0.0	False	False	False
PROT_0867	21.6889	0.0	0.0	False	False	False
PROT_0868	26.3936	0.0	0.0	False	False	False
PROT_0869	24.3992	0.0	0.0	False	False	False
PROT_0870	19.5991	0.0	0.0	False	False	False
PROT_0871	26.288	0.0	0.0	False	False	False
PROT_0872	24.139	0.0	0.0	False	False	False
PROT_0873	22.5237	0.0	0.0	False	False	False
PROT_0874	23.4048	0.0	0.0	False	False	False
PROT_0875	24.3776	0.0	0.0	False	False	False
PROT_0876	24.6148	-0.4634	0.3012	True	False	False
PROT_0877	24.5802	0.2128	0.0	True	False	False
PROT_0878	22.9335	0.0	0.0	False	False	False
PROT_0879	22.7668	0.0	0.0	False	False	False
PROT_0880	21.4541	0.0	0.0	False	False	False
PROT_0881	25.053	0.0	0.0	False	False	False
PROT_0882	19.2304	0.0	0.0	False	False	False
PROT_0883	24.0262	0.0	0.0	False	False	False
PROT_0884	21.2872	0.0	0.0	False	False	False
PROT_0885	22.3641	0.0	0.0	False	False	False
PROT_0886	21.5331	0.0	0.0	False	False	False
PROT_0887	23.849	0.0	0.0	False	False	False
PROT_0888	23.2744	0.0	0.0	False	False	False
PROT_0889	20.2807	0.0	0.0	False	False	False
PROT_0890	23.4388	0.0	0.0	False	False	False
PROT_0891	20.8217	0.0	0.0	False	False	False
PROT_0892	19.2431	0.0	0.0	False	False	False
PROT_0893	25.2773	0.0	0.0	False	False	False
PROT_0894	25.9882	0.0	0.0	False	False	False
PROT_0895	17.2158	-0.298	0.0	True	False	False
PROT_0896	23.0086	0.0	0.0	False	False	False
PROT_0897	22.693	0.0	0.0	False	False	False
PROT_0898	25.03	0.0	0.0	False	False	False
PROT_0899	24.631	0.0	0.0	False	False	False
PROT_0900	25.3344	0.0	0.0	False	False	False
PROT_0901	22.7656	0.0	0.0	False	False	False
PROT_0902	23.5037	0.0	0.0	False	False	False
PROT_0903	26.4097	0.0	0.0	False	False	False
PROT_0904	21.4421	0.0	0.0	False	False	False
PROT_0905	19.6134	0.0	0.0	False	False	False
PROT_0906	23.5276	0.0	0.0	False	False	False
PROT_0907	22.3392	0.0	0.0	False	False	False
PROT_0908	22.6263	0.0	0.0	False	False	False
PROT_0909	24.2214	0.0	0.0	False	False	False
PROT_0910	23.0645	0.0	0.0	False	False	False
PROT_0911	25.7136	0.0	0.0	False	False	False
PROT_0912	29.5405	0.0	0.0	False	False	False
PROT_0913	24.1965	0.0	0.0	False	False	False
PROT_0914	22.4453	0.0	0.0	False	False	False
PROT_0915	19.7627	-0.091	0.0	True	False	False
PROT_0916	23.5282	0.0	0.0	False	False	False
PROT_0917	26.0464	0.3216	0.0	True	False	False
PROT_0918	23.9132	0.0	0.0	False	False	False
PROT_0919	20.3653	0.0	0.0	False	False	False
PROT_0920	25.8691	0.0	0.0	False	False	False
PROT_0921	24.0762	0.0	0.0	False	False	False
PROT_0922	26.3121	0.0	0.0	False	False	False
PROT_0923	26.4909	0.0	0.0	False	False	False
PROT_0924	24.6371	0.0	0.0	False	False	False
PROT_0925	24.1934	0.0	0.0	False	False	False
PROT_0926	24.505	0.0	0.0	False	False	False
PROT_0927	24.1355	0.0	0.0	False	False	False
PROT_0928	19.1592	0.0	0.0	False	False	False
PROT_0929	20.3906	0.0	0.0	False	False	False
PROT_0930	28.1934	0.4211	0.0	True	False	False
PROT_0931	23.9714	0.0	0.0	False	False	False
PROT_0932	24.9247	0.0	0.0	False	False	False
PROT_0933	20.4258	0.0	0.0	False	False	False
PROT_0934	16.6751	0.0	0.0	False	False	False
PROT_0935	22.517	0.0	0.0	False	False	False
PROT_0936	20.0939	0.0	0.0	False	False	False
PROT_0937	28.0458	0.0	0.0	False	False	False
PROT_0938	21.8928	0.0	0.0	False	False	False
PROT_0939	26.0725	0.0	0.0	False	False	False
PROT_0940	27.3963	0.0	0.0	False	False	False
PROT_0941	22.5236	0.0	0.0	False	False	False
PROT_0942	22.3996	0.0	0.0	False	False	False
PROT_0943	20.4638	0.0	0.0	False	False	False
PROT_0944	23.7552	0.0	0.0	False	False	False
PROT_0945	20.8971	0.0	0.0	False	False	False
PROT_0946	22.9336	0.0	0.0	False	False	False
PROT_0947	24.5584	0.0	0.0	False	False	False
PROT_0948	20.2433	0.0	0.0	False	False	False
PROT_0949	25.0933	0.0	0.0	False	False	False
PROT_0950	24.1199	0.0	0.0	False	False	False
PROT_0951	22.8676	0.0	0.0	False	False	False
PROT_0952	23.0052	0.0	0.0	False	False	False
PROT_0953	24.8835	0.0	0.0	False	False	False
PROT_0954	23.4365	0.0	0.0	False	False	False
PROT_0955	22.7676	0.0	0.0	False	False	False
PROT_0956	22.8124	0.0	0.0	False	False	False
PROT_0957	23.3373	0.0	0.0	False	False	False
PROT_0958	25.5943	0.0	0.0	False	False	False
PROT_0959	23.3171	0.0	0.0	False	False	False
PROT_0960	21.4687	0.0	0.0	False	False	False
PROT_0961	16.8842	0.0	0.0	False	False	False
PROT_0962	22.2211	0.8692	-0.565	True	False	False
PROT_0963	22.2526	0.0	0.0	False	False	False
PROT_0964	22.4342	0.0	0.0	False	False	False
PROT_0965	25.5168	0.0	0.0	False	False	False
PROT_0966	21.9408	0.0	0.0	False	False	False
PROT_0967	26.5374	0.0	0.0	False	False	False
PROT_0968	24.9171	0.0	0.0	False	False	False
PROT_0969	24.3864	0.0	0.0	False	False	False
PROT_0970	28.724	0.0	0.0	False	False	False
PROT_0971	28.187	0.0	0.0	False	False	False
PROT_0972	26.8673	0.0	0.0	False	False	False
PROT_0973	21.1584	0.0	0.0	False	False	False
PROT_0974	22.5901	0.0	0.0	False	False	False
PROT_0975	20.4422	0.1403	0.0	True	False	False
PROT_0976	22.0889	0.0	0.0	False	False	False
PROT_0977	23.2841	0.0	0.0	False	False	False
PROT_0978	21.4534	0.0	0.0	False	False	False
PROT_0979	23.9953	0.0	0.0	False	False	False
PROT_0980	24.4502	0.0	0.0	False	False	False
PROT_0981	25.4779	0.0	0.0	False	False	False
PROT_0982	23.4839	0.0	0.0	False	False	False
PROT_0983	23.2999	0.0	0.0	False	False	False
PROT_0984	22.7563	0.0	0.0	False	False	False
PROT_0985	20.4691	0.0	0.0	False	False	False
PROT_0986	22.4037	0.0	0.0	False	False	False
PROT_0987	22.1804	0.0	0.0	False	False	False
PROT_0988	21.9672	0.0	0.0	False	False	False
PROT_0989	21.6225	0.0	0.0	False	False	False
PROT_0990	22.2736	0.0	0.0	False	False	False
PROT_0991	25.917	0.0	0.0	False	False	False
PROT_0992	23.5441	0.0	0.0	False	False	False
PROT_0993	23.0883	0.0	0.0	False	False	False
PROT_0994	21.4461	0.0	0.0	False	False	False
PROT_0995	23.0674	0.0	0.0	False	False	False
PROT_0996	21.3863	0.0	0.0	False	False	False
PROT_0997	21.9373	0.0	0.0	False	False	False
PROT_0998	23.3783	0.0	0.0	False	False	False
PROT_0999	22.0482	0.0	0.0	False	False	False
